,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,n_estimators,ccp_alpha,criterion,loss
1104,3.3483198165893553,0.05931018311055263,0.013324308395385741,0.0004217701593692638,0.7510067114093959,0.032109728091021965,0.8040268456375838,0.003695603786238281,bow,114,1,False,unigram,1400,100,0.001,friedman_mse,deviance
97,3.5268276214599608,0.05970326200954312,0.014495611190795898,0.00041788899682505793,0.7510067114093959,0.035316300985027846,0.78806860551827,0.004830465247040027,bow,114,1,True,unigram,200,200,0.001,friedman_mse,deviance
1021,4.282373166084289,0.08441627164912466,0.014590120315551758,0.00032765995004698894,0.7503355704697987,0.03523330133800454,0.8000745712155108,0.0035364371965337384,bow,122,1,False,unigram,400,200,0.001,friedman_mse,deviance
388,0.8650012016296387,0.01454283474667112,0.017335891723632812,0.0003973669322244465,0.7503355704697987,0.030872483221476524,0.7893363161819538,0.0060144355112391286,bow,122,1,True,unigram_bigram,200,40,0.001,friedman_mse,deviance
431,1.6045515537261963,0.08325737092543752,0.01565518379211426,0.002918975637704843,0.7503355704697987,0.03497668247193391,0.7924683072334078,0.005231158809036698,bow,122,1,True,unigram_bigram,400,80,0.001,friedman_mse,deviance
94,0.7957871675491333,0.013726841736512705,0.01313173770904541,0.0004171384058134436,0.7503355704697987,0.03611711153576836,0.7877703206562267,0.004937493022295875,bow,122,1,True,unigram,200,40,0.001,friedman_mse,deviance
264,3.3499794006347656,0.04271168589180609,0.013038229942321778,0.00032290490369511657,0.7503355704697987,0.035360912408911385,0.7997017151379567,0.005930170127388823,bow,122,1,True,unigram,1600,100,0.001,friedman_mse,deviance
1102,1.412988305091858,0.01246897882787963,0.012670063972473144,0.00023056926796056522,0.7503355704697987,0.033530190595427625,0.8027591349739002,0.004074209807501186,bow,122,1,False,unigram,1400,40,0.001,friedman_mse,deviance
1312,0.9802480220794678,0.024588931775266075,0.01716320514678955,0.0006341674811034785,0.7503355704697986,0.03510522639093161,0.7950782997762864,0.004702127597445016,bow,128,1,False,unigram_bigram,400,40,0.001,friedman_mse,deviance
1355,2.08539297580719,0.0246037995352927,0.017570924758911134,0.0004429835395447119,0.7503355704697986,0.036979804869680305,0.7951528709917971,0.004323201503545343,bow,128,1,False,unigram_bigram,800,80,0.001,friedman_mse,deviance
1314,2.1786027908325196,0.04765425512218825,0.01750342845916748,0.00034727571050823,0.7503355704697986,0.03510522639093161,0.7945563012677107,0.00438957871819876,bow,128,1,False,unigram_bigram,400,100,0.001,friedman_mse,deviance
1315,4.1320695877075195,0.07218023042285247,0.018581724166870116,0.00042792263227777036,0.7503355704697986,0.03510522639093161,0.7947800149142431,0.004606545924378948,bow,128,1,False,unigram_bigram,400,200,0.001,friedman_mse,deviance
138,2.0712177753448486,0.07893459435827518,0.013322067260742188,0.0005055566300792872,0.7503355704697986,0.036735388411822854,0.7956002982848621,0.004996271439224465,bow,128,1,True,unigram,400,100,0.001,friedman_mse,deviance
1354,1.1266889572143555,0.010237328080191522,0.017037129402160643,0.0005801111527634065,0.7503355704697986,0.036979804869680305,0.7957494407158835,0.0051280928402547945,bow,128,1,False,unigram_bigram,800,40,0.001,friedman_mse,deviance
48,3.4443549871444703,0.11532925172635619,0.018700551986694337,0.0006022840258655662,0.7503355704697986,0.018453324946130892,0.8735272184936613,0.006587639918078392,bow,128,1,True,unigram,80,200,0.0,friedman_mse,deviance
136,0.9370259284973145,0.028780489345395757,0.013244223594665528,0.0002666120608589955,0.7503355704697986,0.03648933481629044,0.7968680089485459,0.0052433693754651714,bow,128,1,True,unigram,400,40,0.001,friedman_mse,deviance
181,5.008258414268494,0.08641064938003425,0.01428236961364746,0.0004049577318396798,0.7503355704697986,0.03510522639093162,0.7984340044742729,0.004856298331145391,bow,128,1,True,unigram,800,200,0.001,friedman_mse,deviance
179,2.055447220802307,0.05309775514179,0.013101553916931153,0.0003519330791124003,0.7503355704697986,0.0318774284215783,0.7985085756897836,0.005598307048209847,bow,128,1,True,unigram,800,80,0.001,friedman_mse,deviance
1356,2.5597265720367433,0.06449085982221428,0.017389440536499025,0.00046201956762100606,0.7503355704697986,0.036979804869680305,0.7949291573452648,0.0042315468930980244,bow,128,1,False,unigram_bigram,800,100,0.001,friedman_mse,deviance
1357,4.886194133758545,0.08946895467119988,0.01836392879486084,0.0007278231377593265,0.7503355704697986,0.036979804869680305,0.795227442207308,0.0043635313462573625,bow,128,1,False,unigram_bigram,800,200,0.001,friedman_mse,deviance
516,3.140084743499756,0.06042474540013432,0.017517471313476564,0.0004979253407454347,0.7503355704697986,0.03353019059542765,0.8041759880686055,0.004312254226637134,bow,128,1,True,unigram_bigram,1400,100,0.001,friedman_mse,deviance
47,1.775368905067444,0.033780864739184055,0.015633225440979004,0.00039225581151321263,0.7496644295302014,0.02600183976887317,0.8511558538404177,0.006105738848757258,bow,141,1,True,unigram,80,100,0.0,friedman_mse,deviance
1144,1.5048131704330445,0.014576964618649551,0.012940549850463867,0.0003760667356428482,0.7496644295302014,0.03261082043827205,0.8032065622669651,0.0035364371965337393,bow,141,1,False,unigram,1600,40,0.001,friedman_mse,deviance
222,3.175036358833313,0.0462430811231709,0.013114023208618163,0.00027874133484401004,0.7496644295302014,0.03233339455153263,0.7990305741983594,0.005136760656016265,bow,141,1,True,unigram,1400,100,0.001,friedman_mse,deviance
265,6.610856819152832,0.10551932890601352,0.014438366889953614,0.00036178850755247443,0.7496644295302014,0.03449037626182443,0.7994780014914242,0.005818944422043063,bow,141,1,True,unigram,1600,200,0.001,friedman_mse,deviance
263,2.7116796493530275,0.05933907361954679,0.013042211532592773,0.00032368472334137305,0.7496644295302014,0.03449037626182443,0.8005219985085755,0.005602775169653046,bow,141,1,True,unigram,1600,80,0.001,friedman_mse,deviance
46,1.4417919158935546,0.020538032346448756,0.01479649543762207,0.0003470412025272747,0.7496644295302014,0.0300218379145571,0.8422818791946309,0.006014435511239133,bow,141,1,True,unigram,80,80,0.0,friedman_mse,deviance
139,4.055966806411743,0.07542863088457535,0.014440083503723144,0.00047914949810873243,0.7496644295302013,0.03725285660772596,0.7958240119313944,0.004749197115015871,bow,147,1,True,unigram,400,200,0.001,friedman_mse,deviance
430,0.9509671449661254,0.01883011443400672,0.017252206802368164,0.0005335913798563712,0.7496644295302013,0.03577250462076893,0.7929903057419836,0.005389801938730113,bow,147,1,True,unigram_bigram,400,40,0.001,friedman_mse,deviance
1145,2.833774185180664,0.038068432639119874,0.012742114067077637,0.0008209080600187006,0.7496644295302013,0.033831095734573303,0.8035794183445191,0.0034205354037821615,bow,147,1,False,unigram,1600,80,0.001,friedman_mse,deviance
390,1.8671313285827638,0.030774582100654285,0.017834186553955078,0.0004640798381282366,0.7489932885906041,0.031076072222255648,0.7888143176733781,0.007617952446903575,bow,150,1,True,unigram_bigram,200,100,0.001,friedman_mse,deviance
221,2.5880513191223145,0.04389340239270004,0.013033652305603027,0.00026658921267363854,0.7489932885906041,0.031220680133189276,0.7996271439224458,0.005377923857450515,bow,150,1,True,unigram,1400,80,0.001,friedman_mse,deviance
262,1.4419801712036133,0.020053363386863345,0.012967514991760253,0.00033190039739604076,0.7489932885906041,0.03331456012346538,0.7999254287844892,0.0066368381804623325,bow,150,1,True,unigram,1600,40,0.001,friedman_mse,deviance
389,1.5192158460617065,0.035986869997225876,0.017422747611999512,0.0006417246949190258,0.7489932885906041,0.031076072222255648,0.7885906040268457,0.007285497080806831,bow,150,1,True,unigram_bigram,200,80,0.001,friedman_mse,deviance
391,3.561358118057251,0.0791100820144041,0.01870872974395752,0.00047767010239429717,0.7489932885906041,0.031076072222255648,0.788888888888889,0.007644549869980941,bow,150,1,True,unigram_bigram,200,200,0.001,friedman_mse,deviance
433,3.9671925783157347,0.09222274817574738,0.01839756965637207,0.0009050404246597287,0.7489932885906041,0.03553879810704355,0.7925428784489187,0.00523912544973908,bow,150,1,True,unigram_bigram,400,200,0.001,friedman_mse,deviance
223,6.264591813087463,0.09986236674568706,0.014143276214599609,0.00034669815880739475,0.7483221476510067,0.03345622437748863,0.8000745712155108,0.004709808404068054,bow,156,1,True,unigram,1400,200,0.001,friedman_mse,deviance
220,1.3754871845245362,0.02088180150208043,0.013005638122558593,0.00031615641653360334,0.7483221476510067,0.036297496061718025,0.8002982848620432,0.004955480305991395,bow,156,1,True,unigram,1400,40,0.001,friedman_mse,deviance
1270,0.8771701335906983,0.022822259413902504,0.0167494535446167,0.001669513304326664,0.7476510067114093,0.029591151255098796,0.7866517524235646,0.004565926775493402,bow,158,1,False,unigram_bigram,200,40,0.001,friedman_mse,deviance
1273,3.617038869857788,0.04510402021015836,0.018209123611450197,0.0006351487879973972,0.7476510067114093,0.029591151255098796,0.7863534675615212,0.0045999017191025,bow,158,1,False,unigram_bigram,200,200,0.001,friedman_mse,deviance
928,1.4430086135864257,0.04365113611869574,0.015021729469299316,0.00040011630198591626,0.7476510067114093,0.037028494561432805,0.837061894108874,0.0038351650620801745,bow,158,1,False,unigram,80,80,0.0,friedman_mse,deviance
1271,1.5332472324371338,0.07543941391374753,0.0175523042678833,0.000628751743686997,0.7476510067114093,0.029591151255098796,0.7868008948545862,0.00461438583278299,bow,158,1,False,unigram_bigram,200,80,0.001,friedman_mse,deviance
1272,1.8941199064254761,0.0655382986311395,0.017652106285095216,0.0006795251073255259,0.7469798657718121,0.02987142695874884,0.7870991797166295,0.0042999860531956645,bow,162,1,False,unigram_bigram,200,100,0.001,friedman_mse,deviance
472,1.098745846748352,0.011533640286688724,0.017320537567138673,0.0005556783027667351,0.7469798657718121,0.033563757718255,0.7949291573452647,0.005057665908370809,bow,162,1,True,unigram_bigram,800,40,0.001,friedman_mse,deviance
1388,0.8265482187271118,0.02194780225138969,0.017412900924682617,0.000300539003039103,0.746979865771812,0.035392743284389835,0.8128262490678597,0.004991260411836384,bow,164,1,False,unigram_bigram,1400,20,0.0,friedman_mse,deviance
1437,0.857186222076416,0.007993891177386777,0.016923928260803224,0.000534154662294108,0.7463087248322148,0.03130712426762577,0.7849366144668157,0.004299339390126634,bow,165,1,False,unigram_bigram,1600,20,0.001,friedman_mse,deviance
1017,0.5182677268981933,0.017104380377190895,0.012781047821044922,0.00023167255398737975,0.7463087248322148,0.032158788055599824,0.7783743475018643,0.007798309597256599,bow,165,1,False,unigram,400,20,0.001,friedman_mse,deviance
475,4.687540507316589,0.06309359083720413,0.018385934829711913,0.00039930663359231803,0.7463087248322148,0.03285164631012192,0.7936614466815809,0.0055808970147852716,bow,165,1,True,unigram_bigram,800,200,0.001,friedman_mse,deviance
474,2.4419522285461426,0.04063149648327746,0.01741924285888672,0.0004140046491017866,0.7463087248322148,0.03285164631012192,0.7936614466815809,0.0055808970147852716,bow,165,1,True,unigram_bigram,800,100,0.001,friedman_mse,deviance
473,1.9851171493530273,0.02892768721295106,0.017409682273864746,0.0005565105601856977,0.7463087248322148,0.03285164631012192,0.7936614466815809,0.0055808970147852716,bow,165,1,True,unigram_bigram,800,80,0.001,friedman_mse,deviance
1430,0.863941764831543,0.011692373054867443,0.017094111442565917,0.0004754484631973382,0.7456375838926175,0.029629181281401493,0.8115585384041759,0.006194799232196916,bow,170,1,False,unigram_bigram,1600,20,0.0,friedman_mse,deviance
548,0.8318277597427368,0.007872531123068122,0.016975593566894532,0.0004266304690837726,0.7456375838926175,0.035570469798657724,0.8137956748695003,0.0062927679194003765,bow,170,1,True,unigram_bigram,1600,20,0.0,friedman_mse,deviance
555,0.8243072986602783,0.010380720193716907,0.016626596450805664,0.00038838467032932815,0.7456375838926175,0.030967173141098862,0.7856823266219239,0.006114839671886634,bow,170,1,True,unigram_bigram,1600,20,0.001,friedman_mse,deviance
1395,0.8045635461807251,0.01317945865466021,0.016855263710021974,0.0005303837809705663,0.7456375838926175,0.03182793476880369,0.7856823266219239,0.0049035890299101055,bow,170,1,False,unigram_bigram,1400,20,0.001,friedman_mse,deviance
506,0.7884953737258911,0.009732325315651966,0.016956591606140138,0.00035163713502735726,0.7449664429530202,0.03576620830731338,0.8118568232662191,0.00685122408396323,bow,174,1,True,unigram_bigram,1400,20,0.0,friedman_mse,deviance
975,0.4565009355545044,0.004600242860248169,0.012768840789794922,0.0003432781832956962,0.7449664429530201,0.03162206440104629,0.7759880686055183,0.008190622053838026,bow,175,1,False,unigram,200,20,0.001,friedman_mse,deviance
1143,0.8053982019424438,0.009254929286181737,0.012588214874267579,0.00034817130981165965,0.7442953020134228,0.03401698227509848,0.7826249067859806,0.005642336297696355,bow,176,1,False,unigram,1600,20,0.001,friedman_mse,deviance
1311,0.5764762401580811,0.03625723700526714,0.017179226875305174,0.0005329174559418093,0.7442953020134228,0.03454257512069199,0.7804623415361671,0.005430914677414798,bow,176,1,False,unigram_bigram,400,20,0.001,friedman_mse,deviance
513,0.7853392601013184,0.014137239741385397,0.017077064514160155,0.00048671877545575107,0.7442953020134228,0.031827934768803696,0.7859060402684565,0.005423229779441209,bow,176,1,True,unigram_bigram,1400,20,0.001,friedman_mse,deviance
177,0.6040575265884399,0.007068911091625464,0.01267552375793457,0.0002078973371725361,0.7442953020134228,0.03168609834661174,0.7797166293810589,0.006779011589776893,bow,176,1,True,unigram,800,20,0.001,friedman_mse,deviance
927,0.7613061904907227,0.018289176011218274,0.013526248931884765,0.0003829808672837178,0.7436241610738256,0.037222616439898104,0.8085756897837435,0.005025126200993726,bow,180,1,False,unigram,80,40,0.0,friedman_mse,deviance
1059,0.6366884708404541,0.014223240132768697,0.012799358367919922,0.0002950497337495754,0.7429530201342283,0.03233339455153263,0.780835197613721,0.0059884911298773635,bow,181,1,False,unigram,800,20,0.001,friedman_mse,deviance
464,0.6471730232238769,0.012202414659548941,0.017093610763549805,0.00046469564340037366,0.7429530201342283,0.03773340348153181,0.8094705443698731,0.005348893017279423,bow,181,1,True,unigram_bigram,800,20,0.0,friedman_mse,deviance
219,0.7427168369293213,0.010146129797332157,0.0127593994140625,0.00037417214311545474,0.7429530201342281,0.034359532177638125,0.781282624906786,0.006380525160516686,bow,183,1,True,unigram,1400,20,0.001,friedman_mse,deviance
968,0.4702922344207764,0.008519618546105175,0.013071894645690918,0.0002993760541596119,0.7429530201342281,0.033963975647999974,0.807158836689038,0.010022548913593695,bow,183,1,False,unigram,200,20,0.0,friedman_mse,deviance
1353,0.6659669637680053,0.024773016460308793,0.017157387733459473,0.0004471686105839866,0.7429530201342281,0.032610820438272056,0.780909768829232,0.005667412378821785,bow,183,1,False,unigram_bigram,800,20,0.001,friedman_mse,deviance
135,0.5080503940582275,0.00956698903977736,0.01284644603729248,0.00036079844188221247,0.7422818791946308,0.03179253498611278,0.7773303504847128,0.007554914327763727,bow,186,1,True,unigram,400,20,0.001,friedman_mse,deviance
254,0.7774062871932983,0.009914062284334467,0.01244058609008789,0.0008169338366395006,0.7422818791946308,0.03165053992631301,0.8126025354213272,0.005036180165519182,bow,186,1,True,unigram,1600,20,0.0,friedman_mse,deviance
1346,0.6666578054428101,0.009350806375702684,0.017229676246643066,0.0005898710133826578,0.7422818791946308,0.03629129083112959,0.807531692766592,0.004035811820353415,bow,186,1,False,unigram_bigram,800,20,0.0,friedman_mse,deviance
1101,0.7722573280334473,0.011958272038443572,0.012553763389587403,0.0003061081763400246,0.7416107382550337,0.03035011826736916,0.7821029082774049,0.0055883650992379465,bow,189,1,False,unigram,1400,20,0.001,friedman_mse,deviance
1094,0.7751700401306152,0.010917883195340873,0.012787747383117675,0.00038055300906580475,0.7416107382550337,0.031083318595729957,0.8111111111111111,0.005188463471080975,bow,189,1,False,unigram,1400,20,0.0,friedman_mse,deviance
261,0.7667206764221192,0.010698678495943529,0.012445306777954102,0.0003614719455675479,0.7416107382550335,0.03250013426255906,0.7810589112602536,0.007107384076029138,bow,191,1,True,unigram,1600,20,0.001,friedman_mse,deviance
212,0.7477973937988281,0.006299430997564049,0.012568354606628418,0.00033349247781118554,0.7416107382550335,0.034385740825367765,0.8126025354213274,0.005853246667618316,bow,191,1,True,unigram,1400,20,0.0,friedman_mse,deviance
1304,0.600152850151062,0.0154726825929365,0.01694645881652832,0.00036574520046990863,0.7416107382550335,0.03642137866098024,0.8072334079045488,0.0046837609984913585,bow,191,1,False,unigram_bigram,400,20,0.0,friedman_mse,deviance
387,0.515024209022522,0.008749849925150363,0.016945314407348634,0.0004257540081610929,0.7416107382550335,0.033321319697466864,0.7747949291573453,0.009808312034277343,bow,191,1,True,unigram_bigram,200,20,0.001,friedman_mse,deviance
1010,0.5336538076400756,0.01088542539213555,0.012825250625610352,0.00032328073571535193,0.7416107382550335,0.03715600143803062,0.8099179716629381,0.006135267165421821,bow,191,1,False,unigram,400,20,0.0,friedman_mse,deviance
422,0.5471318960189819,0.027775451983026382,0.01684691905975342,0.00039761812694070374,0.7409395973154363,0.037511915738207044,0.8073079791200597,0.005920785456011706,bow,196,1,True,unigram_bigram,400,20,0.0,friedman_mse,deviance
93,0.43795204162597656,0.007900355547468953,0.012757420539855957,0.00022577328673646887,0.7409395973154362,0.03193389866676595,0.7747949291573452,0.008377238878439133,bow,197,1,True,unigram,200,20,0.001,friedman_mse,deviance
1052,0.6503562211990357,0.014336154303443168,0.013049125671386719,0.0004891170718550544,0.7409395973154362,0.030930788246450767,0.8102162565249815,0.0060604885229765424,bow,197,1,False,unigram,800,20,0.0,friedman_mse,deviance
