,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,alpha
259,0.09362621307373047,0.01915148310563514,0.010170841217041015,0.002143123731427669,0.7758389261744967,0.026371654636763074,0.9150633855331842,0.003838063902299099,bow,132,1,True,unigram_bigram,1600,0.6
232,0.11181852817535401,0.020464745818581317,0.01049962043762207,0.002481363408776268,0.7758389261744967,0.03221476510067113,0.9126025354213274,0.0028842773461318,bow,132,1,True,unigram_bigram,1200,0.1
246,0.10611438751220703,0.024497234950423816,0.013827681541442871,0.0025156596189758263,0.7758389261744967,0.03207463931637188,0.9120805369127517,0.0032065622669649606,bow,132,1,True,unigram_bigram,1400,0.4
630,0.09042830467224121,0.020539125552741396,0.011557722091674804,0.003213848758345497,0.7758389261744966,0.032074639316371854,0.9006711409395972,0.003052869424378645,bow,136,1,False,unigram_bigram,1200,0.3
255,0.1275350570678711,0.012232838219891908,0.013719272613525391,0.0024724738975575216,0.7758389261744966,0.03579138691536479,0.9307233407904549,0.0050735835028110614,bow,136,1,True,unigram_bigram,1600,0.2
471,0.038395047187805176,0.007616891367283565,0.00664675235748291,0.0014605953850081262,0.7751677852348994,0.034385740825367786,0.8687546607009695,0.004296751764619814,bow,138,1,False,unigram,400,0.9
111,0.03670589923858643,0.0005535423362534529,0.006463360786437988,0.00021805070474632373,0.7751677852348994,0.031227892950689517,0.9428038777032064,0.0032169507248505547,bow,138,1,True,unigram,1400,0.1
249,0.13334174156188966,0.005314430102939834,0.014191484451293946,0.002315302347786954,0.7751677852348994,0.029901569677779127,0.9005965697240864,0.003216950724850565,bow,138,1,True,unigram_bigram,1400,0.7
631,0.11371514797210694,0.024091380064747283,0.012731146812438966,0.0029326820944977146,0.7751677852348993,0.02803570278416835,0.8979120059656973,0.00265645236846485,bow,141,1,False,unigram_bigram,1200,0.4
468,0.03574624061584473,0.00027531047612711236,0.005985116958618164,9.173826452706961e-05,0.7751677852348993,0.032913288148293224,0.8743475018642805,0.005472226639510027,bow,141,1,False,unigram,400,0.6
629,0.11560814380645752,0.015483502344679564,0.009907960891723633,0.001750517696144447,0.7751677852348993,0.03165765480555907,0.9048471290082027,0.002794182549618943,bow,141,1,False,unigram_bigram,1200,0.2
74,0.03964517116546631,0.007521123433075085,0.007822012901306153,0.0022668473985677745,0.7751677852348993,0.029292822607778782,0.8738255033557047,0.005323361162587548,bow,141,1,True,unigram,400,0.8
474,0.03748159408569336,0.0027790225971262308,0.006334090232849121,0.00013623081764835903,0.7751677852348993,0.03869987447876107,0.922296793437733,0.004434323265419401,bow,141,1,False,unigram,800,0.1
250,0.13120322227478026,0.009926283910815974,0.014150333404541016,0.0023766509483312734,0.7744966442953021,0.028663297320889413,0.8988068605518269,0.004016475170617519,bow,146,1,True,unigram_bigram,1400,0.8
260,0.09595320224761963,0.023446320388309835,0.011677193641662597,0.0030603263545152175,0.7744966442953021,0.026200297041534395,0.9107382550335569,0.003653989560029833,bow,146,1,True,unigram_bigram,1600,0.7
257,0.13165318965911865,0.007364377747053659,0.01329960823059082,0.0025926568290996336,0.774496644295302,0.030638153585270656,0.9243847874720357,0.004046132726696638,bow,148,1,True,unigram_bigram,1600,0.4
73,0.04200103282928467,0.009527042144218493,0.007450079917907715,0.0019836917870233875,0.774496644295302,0.028187919463087244,0.8759134973900075,0.004234174367361184,bow,148,1,True,unigram,400,0.7
261,0.11357097625732422,0.02487660041955802,0.012355327606201172,0.003049357228164185,0.774496644295302,0.026711072137090456,0.9079791200596569,0.0031496960599467325,bow,148,1,True,unigram_bigram,1600,0.8
248,0.12391469478607178,0.012806050484894596,0.012857627868652344,0.0028922076445719517,0.7738255033557048,0.03329427316728178,0.9046979865771811,0.0031426260262051526,bow,151,1,True,unigram_bigram,1400,0.6
122,0.036752843856811525,0.0013941056782631543,0.0064804315567016605,0.0004084484008917238,0.7738255033557048,0.028163939944103735,0.9445190156599553,0.0037166102294935335,bow,151,1,True,unigram,1600,0.1
485,0.04888725280761719,0.010837814411197666,0.008443975448608398,0.00230274638945169,0.7738255033557048,0.03797139640218963,0.9314690529455631,0.0035206775940679782,bow,151,1,False,unigram,1000,0.1
247,0.10999503135681152,0.023342629438796534,0.013244152069091797,0.002659484981079521,0.7738255033557048,0.032053567614119614,0.9085756897837435,0.0034689644592432625,bow,151,1,True,unigram_bigram,1400,0.5
236,0.10666589736938477,0.02163248054502982,0.01286013126373291,0.002961359092232489,0.7738255033557047,0.02972025479930809,0.897166293810589,0.0038089762234517735,bow,155,1,True,unigram_bigram,1200,0.5
256,0.1163053035736084,0.02336944930740793,0.013805532455444336,0.0024605751947803837,0.7731543624161075,0.03159356321057669,0.9277404921700224,0.004353962886501089,bow,156,1,True,unigram_bigram,1600,0.3
75,0.044175243377685545,0.011941441548913355,0.006919431686401367,0.0005007621015002584,0.7731543624161075,0.03028325952396906,0.8713646532438479,0.005492512998753258,bow,156,1,True,unigram,400,0.9
646,0.1275718927383423,0.01931078907899864,0.014048933982849121,0.002570250729677407,0.7731543624161075,0.03817842323041044,0.8985085756897837,0.0036600719438651774,bow,156,1,False,unigram_bigram,1400,0.8
650,0.0822650671005249,0.00649865569617728,0.00984971523284912,0.0019126487378167054,0.7731543624161074,0.03257627140808483,0.9325876211782251,0.003906279150994407,bow,159,1,False,unigram_bigram,1600,0.1
237,0.1236652135848999,0.013649798992672794,0.01468207836151123,0.0015701526281876167,0.77248322147651,0.03224970141405091,0.8935868754660701,0.0032683977629845077,bow,160,1,True,unigram_bigram,1200,0.6
472,0.03591737747192383,0.000457942143061156,0.006157708168029785,0.00010531583395083721,0.77248322147651,0.03307710477946738,0.86696495152871,0.004623415361670384,bow,160,1,False,unigram,400,1.0
647,0.10038635730743409,0.021951915512217167,0.0134230375289917,0.0027351253951197686,0.7718120805369129,0.035891924717103174,0.8956002982848622,0.003351559292206453,bow,162,1,False,unigram_bigram,1400,0.9
244,0.11854979991912842,0.01728175494079242,0.012322759628295899,0.003069844717164608,0.7718120805369127,0.03513087873369772,0.9184190902311709,0.004376256749029446,bow,163,1,True,unigram_bigram,1400,0.2
648,0.11448078155517578,0.02209880477950683,0.010444068908691406,0.0022685636053062586,0.7718120805369127,0.03564004844926642,0.8929903057419836,0.003672206488365441,bow,163,1,False,unigram_bigram,1400,1.0
222,0.0927004337310791,0.025282035162280583,0.010359549522399902,0.0028615508316731796,0.7718120805369127,0.0316220644010463,0.8919463087248323,0.0037203488988117603,bow,163,1,True,unigram_bigram,1000,0.2
628,0.12049953937530518,0.014608752625188464,0.011778450012207032,0.002933255641863648,0.7718120805369127,0.031047069815356716,0.908426547352722,0.00310703454973894,bow,163,1,False,unigram_bigram,1200,0.1
639,0.13720407485961914,0.006681933659571894,0.01384880542755127,0.002784453785148727,0.7718120805369127,0.038670765881578355,0.9227442207307979,0.0036562716397110463,bow,163,1,False,unigram_bigram,1400,0.1
632,0.12351367473602295,0.0184213872235741,0.013344001770019532,0.0025122390403766997,0.7718120805369126,0.030164033629858013,0.8946308724832214,0.0028307610583299474,bow,168,1,False,unigram_bigram,1200,0.5
238,0.13485901355743407,0.00786663056145546,0.01260225772857666,0.003128150227587951,0.7711409395973154,0.032109728091021965,0.890454884414616,0.0038380639022991105,bow,169,1,True,unigram_bigram,1200,0.7
251,0.1287407636642456,0.011048367344117169,0.01404428482055664,0.002540040073352523,0.7711409395973154,0.026921035060579284,0.8963460104399703,0.0032333308558804954,bow,169,1,True,unigram_bigram,1400,0.9
634,0.1241724967956543,0.021194587409036913,0.013933610916137696,0.0021486819201728654,0.7711409395973153,0.03334834429209351,0.8894854586129753,0.003494518870651748,bow,171,1,False,unigram_bigram,1200,0.7
262,0.10386738777160645,0.022807955136250002,0.011824822425842286,0.0029893948798728346,0.7704697986577181,0.027639275546273812,0.905219985085757,0.0033919658211913986,bow,172,1,True,unigram_bigram,1600,0.9
239,0.1239973783493042,0.01249002576397427,0.010799551010131836,0.002801232210430849,0.770469798657718,0.03130712426762577,0.8882177479492915,0.004171324763891716,bow,173,1,True,unigram_bigram,1200,0.8
621,0.1216658592224121,0.022072597117798326,0.0139664888381958,0.002436044687624593,0.7697986577181208,0.03090893675079047,0.882475764354959,0.0038053246300292333,bow,174,1,False,unigram_bigram,1000,0.5
633,0.12812395095825196,0.01871612881532011,0.013484025001525879,0.0026120217377924872,0.7697986577181208,0.03119903167562269,0.8914988814317674,0.0030428345657126515,bow,174,1,False,unigram_bigram,1200,0.6
225,0.11304986476898193,0.02037959908559258,0.01195540428161621,0.0029575293738761973,0.7697986577181208,0.032610820438272056,0.8835943325876212,0.0037649233590945027,bow,174,1,True,unigram_bigram,1000,0.5
76,0.03879396915435791,0.0071823056524071725,0.0064716339111328125,0.0004228029065232153,0.7697986577181208,0.0321937851146616,0.8686055182699478,0.0051857833410033595,bow,174,1,True,unigram,400,1.0
245,0.10400171279907226,0.023630632841186376,0.010051083564758301,0.0021635890197168025,0.7697986577181208,0.033429286994395346,0.9153616703952274,0.005093274069061646,bow,174,1,True,unigram_bigram,1400,0.3
223,0.10050244331359863,0.01977272337406791,0.010402488708496093,0.0025167016619464066,0.7697986577181208,0.033158709602780195,0.8886651752423564,0.00349849488612674,bow,174,1,True,unigram_bigram,1000,0.3
637,0.10675954818725586,0.023108432470092026,0.011615514755249023,0.0030663609230109352,0.7691275167785235,0.03358388188777663,0.8814317673378076,0.003351559292206448,bow,180,1,False,unigram_bigram,1200,1.0
622,0.11695995330810546,0.02561637244214131,0.011836695671081542,0.0029254845367374894,0.7691275167785234,0.032074639316371854,0.8810589112602536,0.004155296559509338,bow,181,1,False,unigram_bigram,1000,0.6
623,0.09915859699249267,0.021969858988701643,0.010557746887207032,0.002447632995311627,0.7691275167785234,0.031792534986112765,0.8784489187173751,0.0036986120112266134,bow,181,1,False,unigram_bigram,1000,0.7
252,0.11797261238098145,0.018201932357603166,0.01155102252960205,0.00292321677611192,0.7691275167785234,0.029285133193652925,0.8937360178970917,0.0033390921964561015,bow,181,1,True,unigram_bigram,1400,1.0
636,0.09838683605194092,0.017234885744851665,0.01161496639251709,0.0029170863521055658,0.7684563758389262,0.03194095042762627,0.8847129008202833,0.00296789690412116,bow,184,1,False,unigram_bigram,1200,0.9
635,0.11095836162567138,0.0179080830462008,0.011880278587341309,0.002903615903987053,0.7684563758389261,0.03304985839528892,0.8867263236390753,0.003488944836775408,bow,185,1,False,unigram_bigram,1200,0.8
240,0.10352356433868408,0.021613309383689393,0.011323642730712891,0.003010322883318603,0.7677852348993289,0.028505718901470203,0.8853840417598807,0.003714365221599494,bow,186,1,True,unigram_bigram,1200,0.9
226,0.0928455114364624,0.02435454726612383,0.010477757453918457,0.002323937993331671,0.7677852348993289,0.03290644475739935,0.8811334824757644,0.004194589443825559,bow,186,1,True,unigram_bigram,1000,0.6
263,0.1215360164642334,0.017580836517633612,0.012189698219299317,0.0030927120054855812,0.7677852348993288,0.0300443346115428,0.9026099925428784,0.0037906830804291672,bow,188,1,True,unigram_bigram,1600,1.0
224,0.10170292854309082,0.023067111171028474,0.010985898971557616,0.002576475669066622,0.7671140939597316,0.033158709602780195,0.8862788963460104,0.004141892342132377,bow,189,1,True,unigram_bigram,1000,0.4
241,0.09231295585632324,0.020466831230287703,0.010809230804443359,0.002699571411829807,0.7671140939597316,0.030616093229414894,0.8812826249067861,0.004409170916955858,bow,189,1,True,unigram_bigram,1200,1.0
624,0.09575307369232178,0.018076786083074,0.012158083915710449,0.0032327486179386518,0.7671140939597315,0.03356375771825498,0.8765846383296048,0.0041014168530947095,bow,191,1,False,unigram_bigram,1000,0.8
228,0.07773838043212891,0.001055209199891506,0.008956170082092286,0.00020208231200742252,0.7664429530201342,0.034457711820116595,0.87524235645041,0.0038322640290915973,bow,192,1,True,unigram_bigram,1000,0.8
221,0.07792556285858154,0.004511607317865983,0.00893571376800537,0.0002339584023396545,0.7664429530201342,0.036735388411822854,0.8958985831469054,0.003948755345227061,bow,192,1,True,unigram_bigram,1000,0.1
254,0.1148383617401123,0.02369206680886961,0.01304316520690918,0.0028727627099558585,0.7664429530201342,0.032298548766485816,0.9342281879194629,0.00440917091695586,bow,192,1,True,unigram_bigram,1600,0.1
625,0.12359957695007324,0.020223553141129155,0.013520503044128418,0.0024924493994772615,0.7657718120805369,0.03210972809102196,0.8741983594332587,0.004165988880973433,bow,195,1,False,unigram_bigram,1000,0.9
243,0.1047865867614746,0.02343569968815132,0.012861347198486328,0.00285897481086904,0.7651006711409396,0.037004157723732146,0.9220730797912005,0.004325773307165747,bow,196,1,True,unigram_bigram,1400,0.1
227,0.1033909797668457,0.027411134065254153,0.011591362953186034,0.002805244845713522,0.7644295302013423,0.03428078601106612,0.8777777777777777,0.003980315032090232,bow,197,1,True,unigram_bigram,1000,0.7
230,0.11071088314056396,0.025597373092668504,0.012293767929077149,0.0025844921830253938,0.7644295302013423,0.033751116672966854,0.8679343773303504,0.004184634704428993,bow,197,1,True,unigram_bigram,1000,1.0
229,0.10300827026367188,0.01765299271810737,0.01041707992553711,0.002563882990940374,0.763758389261745,0.033530190595427625,0.8715137956748695,0.003803131991051478,bow,199,1,True,unigram_bigram,1000,0.9
608,0.1294471263885498,0.018907405098099597,0.014101290702819824,0.002173897642840439,0.763758389261745,0.032988471751528865,0.862117822520507,0.004529242248787523,bow,199,1,False,unigram_bigram,800,0.3
204,0.13544344902038574,0.009805063436752493,0.014321541786193848,0.0016452210153299097,0.7630872483221477,0.03342928699439534,0.8278896346010439,0.004841963633332711,bow,201,1,True,unigram_bigram,400,0.6
606,0.10079789161682129,0.023914228618839954,0.01296076774597168,0.0030221597278957623,0.7630872483221476,0.03652018217560479,0.868530947054437,0.00375901063717481,bow,202,1,False,unigram_bigram,800,0.1
607,0.11412818431854248,0.02052259636280095,0.012929511070251466,0.0028093040875150944,0.7630872483221476,0.03936915268741598,0.8648023862788963,0.003960707449631478,bow,202,1,False,unigram_bigram,800,0.2
626,0.1205930233001709,0.021694636760925572,0.014151811599731445,0.0024030911059425048,0.7624161073825503,0.031076072222255623,0.8709172259507831,0.00406327598085764,bow,204,1,False,unigram_bigram,1000,1.0
609,0.12466616630554199,0.016134526605725747,0.013845181465148926,0.0022711752129532057,0.761744966442953,0.03385771343793136,0.8604026845637585,0.003298037939969577,bow,205,1,False,unigram_bigram,800,0.4
58,0.035734915733337404,0.0014999438166191223,0.00603790283203125,0.0002770807917531953,0.761744966442953,0.028983654874750568,0.8290827740492169,0.009009239857144805,bow,205,1,True,unigram,200,0.3
203,0.1297304630279541,0.020998321666738533,0.014148545265197755,0.002542383562917944,0.7610738255033558,0.03566531612237963,0.8297539149888143,0.004669492081865278,bow,207,1,True,unigram_bigram,400,0.5
600,0.11679120063781738,0.02177414757465615,0.013871121406555175,0.0025342991240646247,0.7604026845637584,0.036272668770125235,0.8412378821774794,0.002738906438807907,bow,208,1,False,unigram_bigram,400,0.6
611,0.09346570968627929,0.021026054791369632,0.010795688629150391,0.0027456547724919555,0.7604026845637584,0.0311990316756227,0.8563012677106638,0.004561052552833098,bow,208,1,False,unigram_bigram,800,0.6
202,0.1061767578125,0.021298202265089446,0.012226176261901856,0.003017425525900537,0.759731543624161,0.035488064607791345,0.8330350484712902,0.004184634704428967,bow,210,1,True,unigram_bigram,400,0.4
599,0.1151087760925293,0.02681285674214267,0.012198376655578613,0.003262184325780459,0.759731543624161,0.03770354873876009,0.8438478747203579,0.003287905695010975,bow,210,1,False,unigram_bigram,400,0.5
59,0.03579375743865967,0.00045214864325686854,0.00614616870880127,0.0003440263355267724,0.759731543624161,0.02906900379558081,0.826696495152871,0.008238010129540032,bow,210,1,True,unigram,200,0.4
60,0.03567492961883545,0.0006035191290540932,0.0062942028045654295,0.00042097454210778543,0.759731543624161,0.03072623662351568,0.8248322147651008,0.007637272117122087,bow,210,1,True,unigram,200,0.5
610,0.1163332462310791,0.017148719160153363,0.01141653060913086,0.002679597828030625,0.759731543624161,0.033530190595427625,0.858911260253542,0.004396540782396319,bow,210,1,False,unigram_bigram,800,0.5
612,0.10467376708984374,0.023975855756166852,0.01257028579711914,0.0029006346030811822,0.7590604026845638,0.033348344292093525,0.853840417598807,0.002625923469300378,bow,215,1,False,unigram_bigram,800,0.7
597,0.11874735355377197,0.018852309026548737,0.012198805809020996,0.002821593763127439,0.7590604026845638,0.03986938722222586,0.8492170022371365,0.0032641414807217457,bow,215,1,False,unigram_bigram,400,0.3
598,0.09681429862976074,0.02337233258985673,0.011464738845825195,0.0030088579488044692,0.7590604026845638,0.03705889313363359,0.8463087248322149,0.003750124074774084,bow,215,1,False,unigram_bigram,400,0.4
601,0.126100754737854,0.014092864477239881,0.01366877555847168,0.002159168920799537,0.7590604026845638,0.036198084725266554,0.8391498881431769,0.002946270882198127,bow,215,1,False,unigram_bigram,400,0.7
205,0.12836854457855223,0.011725359640583908,0.013521790504455566,0.002902991590467227,0.7590604026845638,0.0370588931336336,0.8249067859806114,0.004358430781865034,bow,215,1,True,unigram_bigram,400,0.7
208,0.08369917869567871,0.01084538702608891,0.009478497505187988,0.0017915629134960594,0.7590604026845637,0.03619808472526656,0.8200596569724086,0.005346813354285864,bow,220,1,True,unigram_bigram,400,1.0
207,0.0792680025100708,0.0007748017321911677,0.009008669853210449,0.0002322017148182396,0.7590604026845635,0.037661712339860924,0.8217747949291573,0.004584765443382384,bow,221,1,True,unigram_bigram,400,0.9
61,0.036040329933166505,0.0003597202989858655,0.006320500373840332,0.00020648291800404476,0.7583892617449663,0.031047069815356702,0.8228187919463087,0.006795397911943027,bow,222,1,True,unigram,200,0.6
